Employee_ID,Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_life_Balance,job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition,Age Group,Salary_band
199,52,Male,Married,Finance,Assistant,1,7302,94,4,7,0,4,5,1,66,Yes,7,39,3,4,2,2,49,2,No,51+,Low
200,28,Male,Married,Sales,Assistant,2,35190,83,24,12,8,4,5,3,28,No,8,32,8,3,3,3,34,4,No,20-30,Medium
201,25,Female,Single,IT,Analyst,2,17898,77,29,3,2,2,4,3,18,Yes,6,31,6,3,3,2,42,2,Yes,20-30,Low
202,35,Male,Divorced,Finance,Analyst,3,17054,57,7,11,4,2,1,3,96,Yes,4,30,9,2,3,3,14,4,No,31-40,Low
203,48,Female,Single,Marketing,Executive,3,9735,93,29,2,6,4,1,2,4,Yes,7,45,19,1,3,1,23,1,No,41-50,Low
204,22,Female,Married,Marketing,Analyst,3,3130,16,27,12,1,3,5,2,65,Yes,9,45,4,4,1,1,31,4,No,20-30,Low
205,39,Female,Married,Marketing,Analyst,1,15423,91,1,11,3,1,4,1,8,No,2,59,6,2,1,4,38,1,No,31-40,Low
206,55,Female,Divorced,Sales,Assistant,1,14609,37,26,4,5,1,2,4,40,No,3,52,1,3,2,4,40,4,No,51+,Low
207,38,Female,Single,IT,Manager,4,13409,26,22,4,0,2,2,2,24,No,1,51,8,1,2,1,49,1,No,31-40,Low
208,45,Female,Divorced,IT,Analyst,2,4186,60,20,11,5,4,1,1,83,Yes,7,33,19,2,2,3,3,4,Yes,41-50,Low
209,22,Male,Divorced,HR,Executive,1,7294,47,2,4,4,3,3,3,74,No,6,42,11,4,1,4,13,2,No,20-30,Low
210,38,Female,Single,Marketing,Manager,5,11135,58,19,3,1,4,5,1,11,No,8,48,7,3,1,1,25,4,No,31-40,Low
211,39,Female,Divorced,Not Specified,Not Specified,2,14004,39,4,7,5,4,1,1,64,No,2,35,5,1,2,4,34,2,No,31-40,Low
212,51,Male,Single,Finance,Manager,4,12709,49,26,5,4,3,3,3,87,No,5,45,10,1,2,3,31,1,No,51+,Low
213,26,Female,Single,Not Specified,Manager,3,35190,49,23,11,0,2,3,3,80,No,1,33,8,2,2,3,3,3,No,20-30,Medium
214,52,Male,Married,IT,Manager,4,5150,79,1,4,5,1,5,2,15,Yes,9,35,5,4,3,3,6,4,No,51+,Low
215,59,Male,Divorced,Marketing,Manager,2,17144,57,1,5,6,2,3,3,54,Yes,2,54,12,4,2,4,49,4,No,51+,Low
216,58,Female,Married,HR,Manager,3,15458,82,3,7,8,2,3,3,37,No,7,36,19,3,1,3,47,2,No,51+,Low
217,37,Female,Divorced,Sales,Analyst,4,8808,76,18,4,1,1,5,4,42,No,7,48,9,2,2,1,47,3,No,31-40,Low
218,59,Female,Married,HR,Manager,4,10892,45,3,12,5,4,4,3,7,No,4,57,11,2,1,2,27,2,No,51+,Low
219,21,Female,Married,IT,Manager,2,8553,42,3,13,5,4,2,4,52,No,6,49,4,3,4,2,6,3,No,20-30,Low
220,30,Male,Married,Finance,Executive,1,10154,25,27,14,0,2,4,3,60,No,2,54,4,2,3,1,8,4,No,20-30,Low
221,47,Female,Married,Sales,Executive,5,10139,46,13,10,7,2,2,2,87,No,2,59,3,2,2,1,32,3,Yes,41-50,Low
222,44,Female,Single,IT,Not Specified,4,18479,80,1,5,4,3,2,3,69,No,9,43,19,1,2,3,13,2,No,41-50,Low
223,42,Female,Divorced,Marketing,Analyst,5,3177,74,13,6,1,3,5,1,45,No,1,42,7,2,1,3,35,2,Yes,41-50,Low
224,50,Female,Single,Sales,Executive,2,18488,65,22,6,4,3,4,1,8,No,6,51,10,4,2,4,2,2,Yes,41-50,Low
225,49,Female,Divorced,HR,Executive,2,13802,73,24,12,3,3,5,3,66,No,1,47,13,3,4,4,33,1,No,41-50,Low
226,54,Male,Divorced,Not Specified,Not Specified,1,7513,91,5,12,6,2,4,1,99,Yes,7,55,15,4,1,3,16,3,No,51+,Low
227,26,Female,Single,IT,Analyst,3,11745,31,17,7,9,4,3,2,22,No,4,53,6,1,2,4,29,4,Yes,20-30,Low
228,35,Male,Single,IT,Assistant,5,14581,82,11,10,7,1,1,3,30,Yes,5,59,16,3,2,2,37,2,No,31-40,Low
229,45,Female,Divorced,HR,Analyst,4,10774,52,10,13,0,2,4,3,33,No,4,48,16,2,3,3,44,3,No,41-50,Low
230,21,Female,Married,IT,Executive,3,19625,78,27,3,0,1,4,2,34,Yes,5,32,17,1,2,2,10,3,No,20-30,Low
231,20,Female,Married,Sales,Executive,5,12571,17,23,12,7,1,3,3,47,Yes,3,34,5,1,4,4,32,4,No,20-30,Low
232,31,Male,Married,HR,Executive,5,12788,68,27,8,3,4,3,3,80,No,6,54,8,3,2,4,31,3,No,31-40,Low
233,24,Female,Married,IT,Executive,3,11028,90,15,5,7,4,2,4,20,No,1,39,15,3,3,1,13,3,No,20-30,Low
234,56,Male,Divorced,IT,Executive,3,16749,58,13,1,6,1,1,2,66,No,2,36,7,2,4,4,38,2,Yes,51+,Low
235,51,Male,Married,Sales,Manager,1,16753,96,10,4,8,2,1,1,37,Yes,6,44,18,2,3,1,16,4,No,51+,Low
236,28,Female,Married,Not Specified,Manager,4,13196,44,9,11,6,1,1,3,52,No,9,53,5,4,4,1,26,3,No,20-30,Low
237,54,Male,Married,Sales,Manager,4,4300,89,28,4,3,2,4,3,34,No,5,52,15,1,1,1,4,2,No,51+,Low
238,38,Female,Divorced,Marketing,Executive,4,10923,99,7,14,4,3,4,4,97,Yes,2,53,17,1,4,1,28,2,No,31-40,Low
239,35,Female,Single,Sales,Manager,3,9673,68,25,8,6,2,5,3,13,No,5,53,12,4,1,2,15,4,No,31-40,Low
240,22,Male,Married,Finance,Executive,1,14976,62,10,13,1,4,2,4,79,Yes,6,47,4,2,1,3,44,3,No,20-30,Low
241,39,Female,Divorced,IT,Analyst,2,7287,49,15,10,2,2,3,4,57,Yes,2,43,9,4,3,1,38,3,No,31-40,Low
242,43,Female,Divorced,Marketing,Assistant,1,17384,82,13,9,2,2,3,4,67,Yes,7,47,1,4,4,1,27,3,No,41-50,Low
243,52,Male,Married,HR,Not Specified,3,9237,40,16,3,8,2,3,4,72,No,8,38,7,2,1,4,28,2,No,51+,Low
244,43,Male,Single,Finance,Assistant,1,6805,86,3,12,1,2,5,1,37,No,8,33,17,3,2,1,24,4,No,41-50,Low
245,30,Male,Single,HR,Manager,3,5214,70,8,11,3,3,5,2,14,No,6,51,13,3,1,2,27,4,No,20-30,Low
246,27,Male,Single,Finance,Assistant,5,19621,90,15,10,7,3,4,2,53,Yes,4,44,5,3,4,2,23,1,No,20-30,Low
247,55,Male,Divorced,Marketing,Analyst,5,3732,83,23,1,0,3,5,3,64,No,2,52,3,1,4,1,13,1,No,51+,Low
248,57,Male,Married,Marketing,Analyst,2,35190,94,28,11,8,3,5,2,9,Yes,1,30,7,1,4,1,4,2,Yes,51+,Medium
249,59,Female,Married,Marketing,Not Specified,5,5824,78,8,13,5,3,3,4,10,No,8,44,0,4,4,1,25,2,No,51+,Low
250,39,Male,Divorced,Finance,Analyst,2,5454,43,2,13,3,4,3,4,94,No,5,53,15,4,4,3,33,2,No,31-40,Low
251,54,Male,Married,Sales,Manager,4,15497,92,1,11,4,2,2,1,35,No,10,40,3,1,3,2,31,1,No,51+,Low
252,39,Female,Married,HR,Analyst,3,14575,73,4,8,6,2,5,1,97,Yes,9,30,10,2,3,3,25,2,No,31-40,Low
253,54,Female,Single,Sales,Not Specified,4,11168,39,23,9,7,4,1,3,56,No,2,55,16,2,1,3,25,1,No,51+,Low
254,44,Male,Married,Not Specified,Manager,4,5424,86,15,4,4,3,5,2,37,No,9,53,3,4,2,4,22,1,No,41-50,Low
255,48,Male,Married,IT,Assistant,2,9183,41,26,5,6,4,4,1,80,Yes,4,43,15,2,4,3,11,1,No,41-50,Low
256,37,Female,Divorced,HR,Executive,3,19469,36,2,4,2,4,2,4,67,No,3,44,19,3,1,3,48,3,No,31-40,Low
257,37,Male,Divorced,Finance,Executive,2,5016,85,15,4,1,4,5,4,36,No,9,46,12,4,1,3,28,2,Yes,31-40,Low
258,21,Male,Single,IT,Manager,1,14678,61,10,11,1,1,4,1,17,Yes,2,31,11,3,2,3,34,2,Yes,20-30,Low
259,55,Female,Divorced,Not Specified,Manager,4,8701,90,27,13,9,2,2,1,38,Yes,6,47,6,3,3,2,25,1,No,51+,Low
260,39,Male,Single,Marketing,Analyst,3,15931,69,9,3,2,4,5,1,35,Yes,7,49,12,4,1,2,2,3,No,31-40,Low
261,55,Female,Single,Finance,Assistant,4,12463,23,2,10,5,3,2,2,39,No,8,47,6,3,4,1,40,4,No,51+,Low
262,52,Male,Married,Sales,Executive,1,18002,68,26,4,9,4,1,4,6,Yes,3,58,5,3,4,1,10,1,No,51+,Low
263,23,Female,Single,Sales,Analyst,1,35190,78,15,9,0,3,3,3,75,No,2,51,16,2,2,4,14,1,No,20-30,Medium
264,39,Female,Married,Sales,Executive,3,18203,53,27,7,2,3,5,2,18,Yes,2,42,13,2,3,4,3,1,No,31-40,Low
265,33,Female,Single,Marketing,Analyst,3,9971,97,15,6,2,1,2,3,36,No,2,36,6,1,2,2,9,2,No,31-40,Low
266,39,Male,Divorced,Sales,Analyst,1,4397,22,22,12,1,2,4,1,7,No,8,30,17,1,3,3,32,3,No,31-40,Low
267,39,Female,Divorced,Not Specified,Executive,4,13157,41,16,9,0,4,1,1,73,Yes,4,31,0,2,2,2,30,2,No,31-40,Low
268,27,Male,Divorced,Sales,Analyst,5,7156,83,27,11,0,2,3,4,35,No,7,52,16,1,3,3,32,4,No,20-30,Low
269,26,Female,Single,Sales,Executive,4,35190,47,2,13,0,3,4,4,70,No,6,48,19,1,2,4,3,1,No,20-30,Medium
270,22,Female,Single,HR,Manager,5,3774,99,17,12,7,4,1,1,91,No,4,58,4,1,2,3,17,1,Yes,20-30,Low
271,36,Female,Married,Marketing,Assistant,2,10985,24,11,2,5,4,5,3,40,No,5,45,10,1,2,2,49,4,No,31-40,Low
272,53,Male,Married,IT,Analyst,3,11307,30,23,4,8,4,4,2,42,Yes,8,34,14,3,2,1,15,3,No,51+,Low
273,31,Male,Married,Finance,Executive,1,10342,25,18,9,2,2,2,1,81,No,6,31,12,2,1,4,25,4,No,31-40,Low
274,41,Female,Married,Not Specified,Executive,2,18364,33,15,8,6,4,1,3,36,No,3,42,3,4,3,4,34,4,No,41-50,Low
275,41,Male,Single,Sales,Assistant,4,16510,78,15,1,5,1,1,1,64,No,8,57,1,1,1,2,46,4,No,41-50,Low
276,49,Male,Single,IT,Assistant,5,18590,66,1,9,8,1,5,4,53,No,7,48,6,3,1,2,13,1,No,41-50,Low
277,57,Male,Married,Finance,Assistant,3,11014,91,27,13,8,2,1,3,92,Yes,4,40,14,1,3,4,18,2,No,51+,Low
278,57,Female,Single,Finance,Analyst,5,3626,29,12,10,8,4,3,2,85,Yes,2,55,9,2,3,2,22,4,No,51+,Low
279,27,Male,Single,Finance,Executive,4,8961,56,26,2,6,1,3,4,21,No,2,51,19,2,2,4,46,3,No,20-30,Low
280,46,Female,Single,HR,Analyst,4,16624,97,6,1,8,4,5,1,46,No,2,44,12,1,1,1,15,3,No,41-50,Low
281,46,Female,Single,HR,Not Specified,1,15810,93,15,2,6,3,3,1,44,Yes,2,43,0,3,3,1,15,1,No,41-50,Low
282,53,Female,Married,Not Specified,Not Specified,2,17259,52,17,10,8,3,5,2,87,Yes,8,52,9,2,2,3,8,1,No,51+,Low
283,40,Male,Married,Sales,Assistant,3,13613,63,17,11,1,4,5,1,24,Yes,5,33,3,2,3,2,47,3,No,31-40,Low
284,49,Female,Single,IT,Manager,1,8867,91,2,6,1,4,2,2,19,Yes,7,55,2,1,2,2,28,1,No,41-50,Low
285,52,Male,Divorced,Sales,Manager,5,14023,98,28,2,6,4,1,2,29,No,7,42,2,2,1,3,48,4,Yes,51+,Low
286,47,Male,Married,Not Specified,Analyst,2,12211,63,25,14,9,3,5,1,50,Yes,2,37,9,4,2,3,20,3,Yes,41-50,Low
287,52,Female,Married,Finance,Analyst,3,35190,93,18,1,5,1,4,3,70,No,8,44,14,2,3,3,44,2,No,51+,Medium
288,24,Female,Divorced,Finance,Executive,5,12754,85,15,5,5,3,2,2,2,No,6,31,12,2,2,1,39,4,No,20-30,Low
289,38,Female,Married,HR,Manager,3,35190,69,1,14,4,4,2,1,69,Yes,8,49,14,1,4,1,16,4,No,31-40,Medium
290,23,Female,Divorced,Marketing,Assistant,3,5203,36,29,11,0,2,4,2,79,No,3,58,13,4,4,2,22,4,No,20-30,Low
291,39,Male,Divorced,Marketing,Manager,2,18064,57,20,2,6,1,2,4,76,Yes,3,50,18,2,2,1,31,2,No,31-40,Low
292,36,Female,Single,Sales,Executive,5,6197,64,14,11,1,2,5,3,6,No,3,32,1,4,4,2,14,4,No,31-40,Low
293,47,Female,Married,Marketing,Manager,1,35190,98,13,4,7,3,3,3,28,Yes,9,33,6,4,3,4,44,2,No,41-50,Medium
294,49,Male,Divorced,HR,Manager,1,8666,33,25,11,9,1,1,2,54,No,6,34,11,4,4,3,26,3,No,41-50,Low
295,48,Male,Single,Sales,Not Specified,1,12256,86,12,14,6,2,3,3,74,Yes,9,34,19,1,3,4,46,3,No,41-50,Low
296,25,Female,Married,IT,Executive,3,15473,32,8,11,1,2,2,2,1,No,2,42,1,1,4,3,19,4,Yes,20-30,Low
297,54,Male,Single,Sales,Not Specified,4,4718,24,15,11,1,2,4,4,87,Yes,10,49,2,3,2,3,15,3,No,51+,Low
298,56,Female,Single,IT,Analyst,2,14524,64,8,8,9,2,2,3,25,Yes,3,41,15,3,3,3,48,1,No,51+,Low
299,43,Male,Divorced,Sales,Manager,1,18765,63,19,10,7,2,2,1,44,Yes,8,52,7,4,4,1,29,2,Yes,41-50,Low
300,48,Male,Married,Finance,Analyst,2,5593,55,21,11,4,1,2,3,53,No,3,31,15,2,4,3,36,1,No,41-50,Low
301,50,Male,Single,IT,Manager,3,35190,29,28,6,7,3,1,3,37,No,4,45,8,1,3,3,34,4,No,41-50,Medium
302,54,Male,Divorced,HR,Analyst,2,10568,37,15,8,0,2,2,2,8,Yes,9,50,18,3,3,4,24,3,Yes,51+,Low
303,52,Female,Divorced,IT,Manager,1,4225,90,28,5,8,4,2,1,99,No,4,32,17,4,2,3,14,3,No,51+,Low
304,39,Male,Married,IT,Assistant,1,16180,41,7,2,7,1,2,1,69,No,6,54,2,1,2,4,5,4,No,31-40,Low
305,39,Female,Single,Sales,Analyst,3,5702,20,1,1,5,2,4,3,53,Yes,7,49,3,4,1,1,25,3,No,31-40,Low
306,43,Female,Divorced,Finance,Assistant,3,5204,38,7,12,7,2,5,1,46,Yes,2,32,14,1,1,1,35,3,No,41-50,Low
307,52,Male,Single,Sales,Analyst,5,5228,23,23,8,0,3,3,1,93,No,7,40,0,2,1,4,44,4,No,51+,Low
308,22,Female,Single,Sales,Manager,3,13648,88,16,1,7,3,2,3,77,No,4,35,17,2,1,3,29,1,Yes,20-30,Low
309,37,Female,Married,Finance,Executive,4,7948,76,24,10,0,2,2,1,47,Yes,7,43,4,2,3,3,31,4,No,31-40,Low
310,44,Female,Divorced,Sales,Manager,4,6099,81,21,9,3,4,1,3,77,Yes,3,54,19,2,4,3,25,2,No,41-50,Low
311,50,Female,Single,Finance,Executive,1,35190,84,14,4,9,2,4,4,77,No,1,57,15,4,2,1,17,2,No,41-50,Medium
312,39,Female,Divorced,HR,Assistant,3,15899,92,8,6,2,1,3,1,23,No,9,33,1,1,2,1,49,3,No,31-40,Low
313,59,Male,Married,Finance,Executive,4,11793,56,10,6,2,1,5,1,81,No,7,59,4,1,4,4,6,4,No,51+,Low
314,43,Female,Divorced,Marketing,Executive,4,13256,74,27,3,9,1,3,1,1,No,2,31,19,3,2,2,48,4,No,41-50,Low
315,51,Female,Divorced,Finance,Not Specified,5,35190,97,17,1,8,2,3,2,95,No,6,44,16,4,2,1,27,4,No,51+,Medium
316,41,Female,Divorced,Finance,Executive,3,15098,62,15,6,7,2,3,4,89,Yes,4,37,19,1,4,1,13,2,No,41-50,Low
317,39,Female,Married,Marketing,Assistant,5,3545,70,14,10,9,2,1,3,30,No,7,41,5,2,1,3,21,2,No,31-40,Low
318,21,Male,Married,Finance,Executive,2,8932,19,20,5,7,3,1,1,20,Yes,2,43,16,2,1,4,10,2,No,20-30,Low
319,46,Female,Divorced,IT,Manager,5,9203,93,30,4,6,3,3,1,92,No,8,56,11,4,2,1,44,1,No,41-50,Low
320,21,Female,Divorced,Sales,Analyst,2,11375,68,12,9,7,4,2,3,77,No,7,47,19,3,4,1,40,1,Yes,20-30,Low
321,45,Male,Married,Sales,Analyst,2,17240,52,6,13,7,2,5,4,63,Yes,3,58,10,3,4,2,34,4,No,41-50,Low
322,39,Male,Single,HR,Manager,3,14462,33,4,4,9,1,2,4,48,Yes,6,43,17,2,4,1,46,3,No,31-40,Low
323,59,Female,Married,HR,Assistant,2,6303,83,15,1,5,1,4,3,46,No,9,33,7,4,2,1,15,3,Yes,51+,Low
324,52,Female,Divorced,Marketing,Manager,2,14827,87,5,10,7,2,3,3,0,No,1,47,14,2,3,3,23,3,No,51+,Low
325,28,Male,Single,IT,Manager,5,6286,85,15,13,1,4,4,1,33,No,1,54,10,2,1,3,32,1,No,20-30,Low
326,58,Male,Single,HR,Executive,3,10489,38,12,6,6,1,2,3,31,No,10,42,8,1,4,2,22,2,No,51+,Low
327,48,Female,Single,Sales,Executive,3,18767,94,11,13,2,4,1,2,62,Yes,1,46,2,4,3,3,42,4,No,41-50,Low
328,45,Male,Married,HR,Assistant,2,4711,24,18,7,7,2,3,1,62,Yes,1,30,10,3,2,1,25,2,No,41-50,Low
329,54,Male,Married,HR,Assistant,5,8496,99,7,1,4,3,3,1,51,Yes,2,45,8,1,2,1,30,2,No,51+,Low
330,44,Male,Married,Finance,Analyst,5,15915,35,25,9,4,1,2,3,38,No,3,36,5,2,4,2,27,4,No,41-50,Low
331,39,Female,Married,HR,Assistant,5,5250,29,23,10,2,4,2,3,75,No,4,52,11,1,1,2,31,2,Yes,31-40,Low
332,32,Male,Divorced,Marketing,Manager,5,18396,78,1,2,0,3,3,2,47,Yes,4,37,0,2,4,4,25,1,No,31-40,Low
333,26,Female,Single,Sales,Analyst,1,7383,27,16,7,1,4,4,2,2,No,3,48,15,1,3,3,40,2,Yes,20-30,Low
334,39,Male,Divorced,Marketing,Not Specified,2,10451,85,18,11,1,3,2,1,13,Yes,8,43,12,4,3,1,34,2,No,31-40,Low
335,39,Male,Married,Marketing,Executive,2,12260,54,12,8,6,2,5,1,85,Yes,4,49,18,3,2,3,25,3,No,31-40,Low
336,39,Male,Married,IT,Executive,2,35190,22,11,8,1,3,5,3,25,Yes,9,56,15,1,1,4,46,3,No,31-40,Medium
337,27,Female,Divorced,Finance,Analyst,3,6488,52,8,1,6,1,1,3,34,No,9,48,17,1,4,3,20,3,No,20-30,Low
338,35,Male,Single,Marketing,Executive,3,35190,66,1,10,0,2,4,2,86,No,4,55,13,3,4,4,24,4,No,31-40,Medium
339,33,Male,Single,IT,Executive,5,3916,16,16,1,1,2,3,2,3,No,4,47,18,2,3,2,25,3,Yes,31-40,Low
340,31,Male,Married,Sales,Executive,3,14430,36,2,10,6,1,2,4,44,Yes,3,51,7,1,3,1,45,2,No,31-40,Low
341,42,Male,Married,Sales,Analyst,4,9269,18,21,4,6,3,1,4,25,Yes,4,58,11,3,3,1,6,1,No,41-50,Low
342,34,Female,Married,IT,Analyst,2,15759,66,6,2,1,2,1,2,52,No,5,48,10,2,2,3,13,3,No,31-40,Low
343,47,Female,Married,Marketing,Analyst,2,9042,21,15,10,9,2,5,3,63,No,2,43,4,2,2,1,5,4,No,41-50,Low
344,53,Female,Single,Marketing,Manager,1,11812,15,17,12,6,2,3,2,25,Yes,6,33,15,3,2,4,25,1,No,51+,Low
345,22,Female,Divorced,Finance,Analyst,1,17705,97,2,4,8,4,3,3,89,No,7,46,18,3,4,4,33,3,No,20-30,Low
346,51,Female,Single,Not Specified,Not Specified,4,35190,72,19,6,7,1,4,3,93,Yes,2,40,5,3,1,2,8,1,No,51+,Medium
347,39,Male,Divorced,Sales,Analyst,1,14539,76,9,3,5,1,1,2,28,Yes,8,53,8,1,2,3,42,4,No,31-40,Low
348,41,Male,Married,Not Specified,Manager,5,35190,80,3,10,3,2,3,3,95,No,4,47,1,1,4,4,9,3,No,41-50,Medium
349,44,Male,Married,IT,Executive,5,6698,69,24,12,2,2,1,3,60,Yes,5,42,4,2,4,2,25,3,Yes,41-50,Low
350,39,Female,Divorced,Sales,Not Specified,2,3201,27,23,3,7,1,3,3,13,No,7,38,10,4,2,1,31,2,No,31-40,Low
351,41,Male,Married,Marketing,Analyst,5,7237,42,10,11,2,2,1,2,92,Yes,9,36,15,1,3,1,31,2,No,41-50,Low
352,25,Female,Single,Not Specified,Analyst,1,19334,28,5,1,4,2,4,4,52,Yes,7,36,7,2,2,2,6,3,No,20-30,Low
353,34,Male,Married,HR,Assistant,4,5864,17,9,12,2,4,2,3,58,No,5,30,1,2,1,3,44,4,No,31-40,Low
354,56,Female,Married,Sales,Executive,5,9360,30,25,5,8,1,2,3,68,No,2,31,0,2,2,1,10,2,No,51+,Low
355,52,Male,Married,Finance,Analyst,2,18326,60,14,12,6,3,1,4,29,No,2,59,8,3,2,1,6,1,No,51+,Low
356,27,Male,Married,IT,Manager,2,18945,17,11,7,2,3,3,4,21,No,6,50,7,3,2,3,15,2,No,20-30,Low
357,24,Male,Single,Marketing,Executive,1,8412,17,19,12,9,1,2,2,95,No,5,40,19,3,4,2,1,4,No,20-30,Low
358,58,Male,Divorced,Not Specified,Analyst,5,12349,55,23,11,6,2,1,4,80,No,10,32,16,4,2,3,24,4,No,51+,Low
359,23,Female,Married,Finance,Executive,1,9427,43,17,6,3,2,2,3,93,No,5,37,12,2,3,2,8,3,No,20-30,Low
360,25,Male,Married,Finance,Analyst,2,3101,54,14,12,0,1,5,2,5,Yes,2,40,12,1,1,1,19,3,No,20-30,Low
361,39,Male,Single,Finance,Assistant,4,3376,33,14,4,3,4,1,2,4,No,1,54,17,4,2,3,30,2,No,31-40,Low
362,49,Male,Single,HR,Analyst,5,11397,34,4,6,9,1,1,4,40,Yes,6,33,19,3,2,1,44,1,Yes,41-50,Low
363,54,Female,Single,IT,Executive,4,14916,35,8,3,7,3,3,3,99,Yes,3,51,6,4,4,2,25,4,No,51+,Low
364,59,Male,Married,HR,Analyst,5,18372,34,7,3,5,2,4,3,85,Yes,6,54,6,4,2,3,44,1,No,51+,Low
365,35,Male,Divorced,Finance,Not Specified,2,13249,61,3,7,0,3,1,1,46,No,9,50,8,4,4,3,29,2,No,31-40,Low
366,32,Male,Single,IT,Executive,5,6663,58,23,9,0,1,3,1,22,No,6,52,12,3,3,4,2,2,No,31-40,Low
367,49,Male,Single,Not Specified,Analyst,2,16478,16,15,1,3,4,4,3,76,Yes,8,47,4,1,4,4,46,1,No,41-50,Low
368,39,Male,Single,IT,Analyst,3,4060,57,15,4,5,1,4,4,52,Yes,1,33,18,1,3,3,20,4,Yes,31-40,Low
369,36,Female,Divorced,Marketing,Executive,2,18701,71,14,12,3,2,4,2,39,No,6,54,9,2,3,4,25,2,No,31-40,Low
370,38,Female,Married,HR,Assistant,2,8124,33,12,14,8,1,3,2,60,No,6,55,9,1,3,1,15,4,No,31-40,Low
371,47,Female,Married,Finance,Manager,5,12081,78,15,10,1,1,3,4,79,No,1,44,14,1,3,3,22,1,No,41-50,Low
372,45,Male,Married,Finance,Manager,4,15690,60,19,5,5,3,4,4,13,No,2,47,18,1,1,2,2,4,No,41-50,Low
373,56,Female,Single,Sales,Manager,2,3810,55,15,2,6,2,3,1,21,No,6,49,19,1,2,1,23,1,No,51+,Low
374,45,Male,Married,Marketing,Manager,5,12250,81,29,10,3,1,4,2,67,Yes,3,38,13,2,2,2,17,1,No,41-50,Low
375,42,Male,Single,Finance,Manager,2,35190,28,15,12,4,2,5,4,80,No,3,38,17,1,2,3,13,3,Yes,41-50,Medium
376,28,Male,Divorced,HR,Manager,1,7412,34,22,11,4,2,5,1,2,No,2,44,17,4,3,4,10,4,Yes,20-30,Low
377,31,Male,Divorced,Marketing,Executive,1,7398,49,29,3,1,4,1,2,66,No,4,35,13,2,1,4,42,4,No,31-40,Low
378,20,Female,Married,Finance,Executive,1,12317,39,25,5,4,4,1,3,72,No,1,35,14,1,2,1,29,2,No,20-30,Low
379,21,Female,Single,HR,Executive,1,3657,18,21,8,9,3,4,4,37,Yes,1,31,18,4,2,2,17,3,Yes,20-30,Low
380,53,Female,Single,Sales,Analyst,4,3052,71,8,3,4,3,3,2,6,Yes,8,59,15,2,1,2,11,3,No,51+,Low
381,51,Male,Married,Sales,Assistant,2,15632,16,21,12,4,4,3,2,12,Yes,8,41,2,2,2,2,32,3,No,51+,Low
382,39,Female,Divorced,HR,Assistant,1,3986,80,15,14,3,1,1,2,95,No,9,48,3,2,3,1,45,4,No,31-40,Low
383,59,Female,Divorced,Marketing,Manager,5,35190,35,16,3,9,1,3,1,54,Yes,8,59,0,3,1,2,5,2,Yes,51+,Medium
384,20,Male,Divorced,HR,Manager,1,3775,66,22,6,3,2,2,1,1,No,3,46,6,1,3,1,41,1,No,20-30,Low
385,35,Female,Divorced,HR,Executive,3,12106,89,22,8,6,3,4,2,36,Yes,2,54,4,2,1,1,6,4,No,31-40,Low
386,59,Female,Divorced,Sales,Not Specified,3,15470,92,4,1,5,4,1,3,76,No,2,45,16,1,4,4,9,3,No,51+,Low
387,24,Female,Married,Sales,Analyst,4,3505,95,10,7,7,1,1,3,92,No,7,42,19,2,3,2,24,4,Yes,20-30,Low
388,41,Female,Married,Sales,Analyst,3,6298,29,26,13,0,4,3,3,76,Yes,3,31,6,2,1,3,6,4,No,41-50,Low
389,39,Female,Married,Finance,Executive,5,13429,60,5,7,9,2,5,4,49,No,6,51,1,1,3,2,1,2,No,31-40,Low
390,22,Male,Divorced,Finance,Not Specified,1,18957,45,4,3,1,4,4,1,19,Yes,5,58,9,2,4,4,28,1,No,20-30,Low
391,31,Female,Divorced,IT,Not Specified,3,14105,76,2,3,1,2,4,3,48,Yes,5,33,16,4,4,3,25,4,No,31-40,Low
392,45,Female,Married,Finance,Analyst,3,19148,48,18,9,1,3,4,1,10,Yes,4,39,9,2,2,3,33,2,No,41-50,Low
393,35,Female,Married,Marketing,Manager,4,19644,50,8,10,2,1,5,2,49,No,6,48,9,3,3,2,41,3,Yes,31-40,Low
394,56,Female,Divorced,Marketing,Assistant,3,4951,58,15,12,5,1,4,1,40,Yes,3,57,8,3,4,1,19,4,Yes,51+,Low
395,41,Male,Single,Sales,Analyst,1,5370,77,4,11,2,1,5,4,72,Yes,7,55,14,3,1,2,33,2,No,41-50,Low
396,48,Male,Married,HR,Manager,2,9153,91,15,14,6,3,5,3,3,No,6,55,13,3,4,1,35,2,Yes,41-50,Low
397,33,Female,Divorced,Sales,Analyst,1,35190,32,14,1,2,2,3,2,42,Yes,6,43,15,4,3,4,6,1,Yes,31-40,Medium
398,47,Female,Divorced,HR,Manager,3,11279,95,9,1,5,1,3,4,78,No,1,34,8,4,4,3,40,2,No,41-50,Low
399,24,Female,Married,Sales,Manager,3,14581,59,28,2,1,3,5,2,99,No,9,56,0,1,2,3,35,4,No,20-30,Low
